date,probability,action,reward_risk_ratio,max_gain,max_drawdown,mfe,mae,mse,acual_return,expected_value,rsi,atr,atr_ratio,unified_sentiment,sentiment_count,net_noncommercial,net_nonreportable,change_nonrept_long,change_nonrept_short,change_noncommercial_long,change_noncommercial_short,hour_sin,hour_cos,day_sin,day_cos,asian_session,london_session,ny_session
2024-01-04 03:00:00,0.7058823529411765,1,2.6471616527675077,0.004138271196234635,-0.0015632861680011981,0.0028351777494858305,0.0,0.0004722779237231861,-0.0009597492899814104,1.5744670490123585,39.81045990055265,5.0683810842917065,0.0024818240545939215,-0.0747,3.0,207649.0,27829.0,1164.0,-2038.0,863.0,932.0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0
2024-01-04 04:00:00,0.7727272727272727,1,2.374707608207056,0.002082026912337532,-0.0008767508493011892,0.0014966472167742717,-0.0007385416004343167,0.0011997977392008742,0.0010809118787813753,1.6077286063418161,42.53873891742004,4.96053187244622,0.0024261981113125105,-0.0747,3.0,207649.0,27829.0,1164.0,-2038.0,863.0,932.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0
2024-01-04 05:00:00,0.7727272727272727,1,2.374707608207056,0.002082026912337532,-0.0008767508493011892,0.0014770543037548526,-0.0007580907850396675,0.0007942849983242923,0.001653127002215635,1.6077286063418161,42.584573302132135,4.870509711094292,0.0023821216325334866,-0.0747,3.0,207649.0,27829.0,1164.0,-2038.0,863.0,932.0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0
2024-01-04 06:00:00,0.7727272727272727,1,2.374707608207056,0.002082026912337532,-0.0008767508493011892,0.002413047096022664,0.0,3.0513262407233272e-05,0.0023983632394545882,1.6077286063418161,41.254004083128194,4.7613218064653635,0.0023304855493550673,-0.0747,3.0,207649.0,27829.0,1164.0,-2038.0,863.0,932.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0
2024-01-04 07:00:00,0.7727272727272727,1,2.374707608207056,0.002082026912337532,-0.0008767508493011892,0.002079520878389619,0.0,2.7526491234482898e-05,0.000694804622897273,1.6077286063418161,42.08243460334488,4.643350064529309,0.002271986683496584,-0.0747,3.0,207649.0,27829.0,1164.0,-2038.0,863.0,932.0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0
2024-01-04 08:00:00,0.7777777777777778,2,4.784329629112402,-0.003990509949545126,0.0008340792250732636,0.00035657415277005276,-0.0010257612613932324,0.02607488604872902,-0.0006154567568359616,3.4989230448652013,46.18186590170001,4.659043811840587,0.0022757460272953057,-0.0747,3.0,207649.0,27829.0,1164.0,-2038.0,863.0,932.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.0,1.0,0.0
2024-01-04 09:00:00,0.7777777777777778,2,4.784329629112402,-0.003990509949545126,0.0008340792250732636,0.0001758130130931369,-0.0012062726176115936,0.019147548026003623,-0.0036090504632185012,3.4989230448652013,46.596462568877115,4.591166986347238,0.0022421858374546367,-0.0747,3.0,207649.0,27829.0,1164.0,-2038.0,863.0,932.0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.0,1.0,0.0
2024-01-04 10:00:00,1.0,2,4.970109276367808,-0.005626097749234861,0.0011319867303494087,0.0005911724757912606,-0.0036300921447346875,0.008527148580333058,-0.0018223746567779724,4.970109276367808,45.75156562779903,4.534035028582761,0.002215203895183049,-0.0747,3.0,207649.0,27829.0,1164.0,-2038.0,863.0,932.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.0,1.0,0.0
2024-01-04 11:00:00,1.0,2,4.970109276367808,-0.005626097749234861,0.0011319867303494087,0.0,-0.004218770599465867,0.011693503070136195,-0.0022070420265723864,4.970109276367808,47.17437042823926,4.538450235725151,0.002216050974724071,-0.0747,3.0,207649.0,27829.0,1164.0,-2038.0,863.0,932.0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.0,1.0,0.0
2024-01-04 12:00:00,1.0,2,4.970109276367808,-0.005626097749234861,0.0011319867303494087,0.0,-0.0042041836754624735,0.010940324696641246,-0.001821324635246791,4.970109276367808,47.142382292632384,4.521431475903274,0.0022077733334163138,-0.0747,3.0,207649.0,27829.0,1164.0,-2038.0,863.0,932.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0,1.0,0.0
2024-01-04 13:00:00,1.0,2,4.970109276367808,-0.005626097749234861,0.0011319867303494087,0.00041072581118343707,-0.0028408535273524676,0.006199849610899963,-0.0004107258111835482,4.970109276367808,44.22198945588092,4.477205164407296,0.002189171098792904,-0.0747,3.0,207649.0,27829.0,1164.0,-2038.0,863.0,932.0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.0,1.0,1.0
2024-01-04 14:00:00,1.0,2,4.970109276367808,-0.005626097749234861,0.0011319867303494087,0.0,-0.003250244379276682,0.00724507672713933,7.33137829912468e-05,4.970109276367808,45.283088648290935,4.410654949223663,0.002155745331976375,-0.0747,3.0,207649.0,27829.0,1164.0,-2038.0,863.0,932.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.0,1.0,1.0
2024-01-04 15:00:00,0.7096774193548387,1,2.511001279783963,0.0036425302313939896,-0.0014506285841906776,0.002401678233933307,-0.0004362231894287437,0.025845801046894056,0.0020242716543151205,1.491678327588619,39.85768959113102,4.575627659672683,0.0022426908891467097,-0.0747,3.0,207649.0,27829.0,1164.0,-2038.0,863.0,932.0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.0,1.0,1.0
2024-01-04 16:00:00,0.7916666666666666,1,2.211318197898329,0.004564378573383287,-0.0020640984991311256,0.0033343957633560606,0.0,0.01847727949836433,0.0029126927697550957,1.5422935733361771,39.10233774030589,4.649976507186317,0.0022801267595980662,-0.0747,3.0,207649.0,27829.0,1164.0,-2038.0,863.0,932.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.0,0.0,1.0
2024-01-04 17:00:00,0.7727272727272727,1,2.374707608207056,0.002082026912337532,-0.0008767508493011892,0.0,-0.0010219349286602118,0.0005363915060669415,-0.0008165700147667507,1.6077286063418161,46.0437933288185,4.810810819386895,0.002352313689716545,-0.0747,3.0,207649.0,27829.0,1164.0,-2038.0,863.0,932.0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.0,0.0,1.0
2024-01-04 18:00:00,0.6842105263157895,1,2.3469953672789248,0.0034916345159703367,-0.0014877040511667014,0.0006944682182978059,-0.0008216243709438722,1.1203885994265685e-05,-0.00013693739515729348,1.2900494618224223,45.65923057810547,4.7203603685791125,0.0023085494752750303,-0.0747,3.0,207649.0,27829.0,1164.0,-2038.0,863.0,932.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.0,0.0,1.0
